33
0., 893
1.12, 893
-3.695, 893
-1.08, 893
-0.224, 893
0.224, 893
2.576, 893
2.91, 893
0.56, 893
0.112, 893
-0.56, 893
-2.651, 893
-1.904, 893
-1.08, 893
-0.336, 893
0.336, 893
1.904, 893
2.688, 893
1.08, 893
-0.784, 893
-1.12, 893
-0.56, 893
-2.352, 893
-1.12, 893
-0.448, 893
0.448, 893
1.12, 893
2.91, 893
1.12, 893
0.448, 893
0.896, 893
-0.896, 893
-1.568, 893
