27
0, 1000
2.5, 1000
0.5, 1000
0.5, 1000
0.3, 1000
-0.8, 1000
-1.7, 1000
-2.1, 1000
-0.2, 3000
-0.2, 1000
-0.4, 1000
0.4, 1000
0.2, 1000
0.2, 1000
-0.5, 1000
-0.7, 1000
-0.15, 1000
-0.15, 1000
-0.5, 3000
0.7, 1000
1.0, 1000
-0.4, 1000
0.9, 1000
-0.8, 1000
0.9, 1000
-1., 1000
0.6, 1000
